58.55,55.97,248.93

85.02,51.02,212.57

68.36,72.80,210.55

41.89,77.75,202.46

44.83,79.73,181.25

26.20,88.64,177.21

34.04,118.34,186.30

35.02,235.17,183.27

-19.88,254.97,185.29

-2.23,124.28,144.89

31.10,57.95,108.53

12.48,148.04,116.61

-31.64,232.20,127.72

-78.70,283.68,125.70

-79.68,225.27,97.41

-36.54,174.78,76.20

-8.11,263.88,73.17

-30.66,348.04,84.28

-57.13,348.04,90.34

-83.60,211.41,83.27

-4.19,222.30,85.29

-34.58,287.64,41.86

-0.27,222.30,57.01

8.55,214.38,22.67

11.49,206.46,30.75

28.16,256.95,21.66

20.32,247.05,22.67

7.57,234.18,14.59

44.83,251.01,10.55

37.96,299.52,-0.57

5.61,308.43,-2.59

14.44,246.06,9.54

26.20,213.39,-0.57

49.73,252.99,-1.58

23.26,267.84,-11.68

29.14,248.04,-8.65

28.16,249.03,-12.69

5.61,272.79,-18.75

-5.17,324.27,-15.72

-20.86,320.31,-3.60

-27.72,255.96,0.44

-41.45,209.43,-0.57

-32.62,199.53,3.47

-25.76,221.31,0.44

-7.13,263.88,-2.59

-21.84,298.53,-2.59

-25.76,283.68,5.49

-22.82,272.79,1.45

-25.76,313.38,-12.69

6.59,302.49,-17.74

12.48,290.61,-13.70

9.53,239.13,-8.65

11.49,216.36,12.57

-21.84,286.65,8.53

-3.21,298.53,100.44

15.42,235.17,14.59

12.48,231.21,-8.65

-14.98,313.38,1.45

-11.05,289.62,7.52

-35.56,241.11,35.80

-4.19,224.28,19.64

-34.58,208.44,-51.07

9.53,278.73,-8.65

-9.09,277.74,36.81

-3.21,251.01,16.61

36.00,293.58,24.69

13.46,288.63,11.56

3.65,213.39,-8.65

11.49,186.66,-51.07

24.24,246.06,6.51

11.49,255.96,1.45

14.44,248.04,-0.57

22.28,249.03,1.45

28.16,266.85,-11.68

27.18,264.87,-13.70

-1.25,253.98,-0.57

11.49,230.22,-24.81

-4.19,247.05,9.54

30.12,249.03,-19.76

6.59,273.78,-11.68

4.63,259.92,-9.66

-1.25,252.00,-6.63

-3.21,256.95,-3.60

0.71,253.98,-6.63

-2.23,253.98,-8.65

1.69,252.00,-5.62

0.71,252.99,-8.65

-0.27,253.98,-6.63

0.71,252.99,-4.61

-0.27,251.01,-6.63

2.67,255.96,-11.68

3.65,255.96,-12.69

0.71,254.97,-9.66

1.69,252.00,-9.66

-5.17,259.92,-5.62

8.55,245.07,-9.66

1.69,258.93,0.44

1.69,249.03,-4.61

0.71,255.96,-4.61

4.63,253.98,-6.63

7.57,252.00,-4.61

5.61,251.01,-1.58

0.71,254.97,-8.65

1.69,253.98,-9.66

0.71,254.97,-6.63

-0.27,254.97,-5.62

3.65,252.99,-3.60

-0.27,253.98,-1.58

1.69,253.98,-0.57

1.69,251.01,-1.58

2.67,252.99,2.46

3.65,256.95,-0.57

4.63,252.99,1.45

3.65,252.99,0.44

1.69,252.99,-0.57

1.69,253.98,0.44

0.71,252.99,1.45

-2.23,254.97,1.45

1.69,254.97,1.45

3.65,254.97,1.45

4.63,253.98,2.46

1.69,255.96,4.48

4.63,252.00,-1.58

1.69,252.99,0.44

-0.27,252.99,-1.58

0.71,254.97,-2.59

0.71,253.98,-1.58

0.71,253.98,-0.57

0.71,253.98,-0.57

2.67,253.98,0.44

0.71,253.98,-0.57

1.69,254.97,1.45

1.69,252.99,0.44

1.69,253.98,-0.57

1.69,253.98,2.46

0.71,253.98,1.45

1.69,253.98,1.45

0.71,253.98,0.44

0.71,252.99,-0.57

1.69,253.98,2.46

0.71,252.00,1.45

3.65,251.01,1.45

0.71,254.97,1.45

0.71,254.97,2.46

1.69,252.99,2.46

0.71,254.97,3.47

1.69,252.99,2.46

1.69,253.98,2.46

1.69,253.98,2.46

2.67,252.99,2.46

1.69,253.98,2.46

0.71,253.98,0.44

0.71,252.99,1.45

0.71,253.98,2.46

0.71,252.99,2.46

0.71,253.98,1.45

-0.27,253.98,1.45

-1.25,253.98,3.47

0.71,254.97,2.46

0.71,253.98,-0.57

0.71,252.99,1.45

1.69,252.00,2.46

0.71,252.99,0.44

-0.27,253.98,4.48

0.71,252.99,2.46

0.71,253.98,3.47

0.71,252.99,2.46

0.71,252.99,1.45

0.71,252.00,1.45

0.71,252.99,1.45

0.71,252.99,2.46

-0.27,252.99,1.45

0.71,252.99,2.46

0.71,253.98,2.46

0.71,252.99,1.45

-0.27,252.99,0.44

-0.27,253.98,2.46

-0.27,254.97,3.47

0.71,253.98,0.44

0.71,253.98,1.45

1.69,253.98,2.46

1.69,252.99,2.46

0.71,253.98,3.47

0.71,252.00,4.48

0.71,254.97,2.46

2.67,252.99,3.47

0.71,253.98,3.47

0.71,252.00,1.45

1.69,252.00,5.49

1.69,253.98,4.48

0.71,253.98,4.48

-0.27,253.98,4.48

1.69,253.98,5.49

-0.27,253.98,5.49

0.71,253.98,6.51

0.71,252.99,6.51

0.71,252.99,3.47

0.71,252.99,5.49

0.71,254.97,4.48

0.71,252.00,6.51

1.69,252.99,5.49

0.71,252.99,7.52

2.67,253.98,6.51

-1.25,253.98,7.52

-0.27,254.97,6.51

0.71,253.98,5.49

0.71,252.99,6.51

1.69,253.98,5.49

0.71,254.97,6.51

-0.27,253.98,7.52

0.71,253.98,6.51

0.71,253.98,6.51

-0.27,254.97,6.51

0.71,253.98,6.51

-0.27,253.98,7.52

0.71,253.98,6.51

0.71,253.98,3.47

0.71,252.99,5.49

0.71,253.98,7.52

0.71,252.99,5.49

0.71,252.99,6.51

0.71,254.97,5.49

0.71,253.98,6.51

-0.27,254.97,6.51

0.71,253.98,6.51

1.69,252.99,5.49

1.69,252.99,5.49

1.69,253.98,5.49

0.71,252.00,6.51

0.71,253.98,6.51

1.69,253.98,5.49

1.69,254.97,4.48

1.69,253.98,4.48

0.71,253.98,6.51

1.69,253.98,3.47

1.69,253.98,4.48

2.67,252.99,3.47

1.69,253.98,6.51

1.69,252.99,4.48

0.71,253.98,4.48

0.71,253.98,3.47

1.69,253.98,4.48

1.69,252.99,5.49

0.71,253.98,6.51

0.71,252.99,4.48

0.71,254.97,5.49

-0.27,253.98,5.49

-0.27,253.98,6.51

-1.25,252.99,4.48

0.71,253.98,4.48

0.71,252.99,3.47

0.71,252.99,4.48

0.71,252.99,3.47

0.71,252.99,6.51

0.71,254.97,3.47

0.71,252.99,5.49

0.71,254.97,5.49

-0.27,252.99,5.49

0.71,253.98,5.49

-0.27,253.98,5.49

1.69,253.98,4.48

0.71,254.97,4.48

-0.27,253.98,5.49

2.67,254.97,5.49

-0.27,252.99,5.49

0.71,254.97,5.49

-0.27,253.98,4.48

1.69,253.98,5.49

0.71,254.97,6.51

2.67,252.00,3.47

0.71,252.99,5.49

1.69,252.99,3.47

-0.27,253.98,4.48

0.71,253.98,3.47

0.71,253.98,4.48

0.71,254.97,5.49

0.71,253.98,5.49

0.71,252.99,3.47

1.69,252.99,5.49

0.71,252.99,3.47

0.71,253.98,3.47

1.69,252.99,3.47

0.71,253.98,4.48

0.71,253.98,3.47

-0.27,252.99,3.47

1.69,253.98,6.51

0.71,253.98,4.48

0.71,254.97,4.48

0.71,254.97,4.48

0.71,253.98,4.48

0.71,253.98,5.49

0.71,252.99,3.47

0.71,253.98,4.48

0.71,252.99,4.48

0.71,252.00,3.47

1.69,253.98,4.48

0.71,252.00,3.47

1.69,252.99,3.47

0.71,252.99,4.48

0.71,253.98,3.47

-0.27,254.97,4.48

1.69,253.98,3.47

-0.27,252.99,6.51

0.71,253.98,5.49

-0.27,253.98,4.48

0.71,253.98,4.48

0.71,252.99,4.48

0.71,254.97,6.51

-0.27,252.99,5.49

0.71,252.99,5.49

0.71,253.98,4.48

1.69,252.99,3.47

1.69,252.00,5.49

-0.27,252.99,4.48

1.69,252.00,4.48

0.71,252.99,4.48

1.69,252.99,4.48

0.71,253.98,4.48

0.71,252.99,7.52

1.69,252.99,4.48

-0.27,253.98,5.49

-0.27,254.97,3.47

1.69,253.98,4.48

1.69,252.99,5.49

1.69,252.99,3.47

0.71,254.97,4.48

1.69,253.98,5.49

1.69,253.98,4.48

-0.27,253.98,5.49

-0.27,254.97,5.49

1.69,252.99,5.49

1.69,252.99,4.48

0.71,253.98,5.49

0.71,253.98,5.49

0.71,252.99,5.49

1.69,252.99,2.46

-0.27,253.98,4.48

1.69,252.00,4.48

0.71,253.98,7.52

1.69,254.97,6.51

0.71,254.97,5.49

-0.27,252.99,5.49

1.69,253.98,4.48

-0.27,253.98,3.47

1.69,253.98,3.47

0.71,252.00,3.47

0.71,253.98,5.49

0.71,252.99,4.48

-0.27,254.97,4.48

1.69,252.99,4.48

1.69,252.00,3.47

-0.27,253.98,6.51

1.69,252.99,5.49

2.67,253.98,5.49

0.71,253.98,5.49

-0.27,254.97,5.49

-0.27,252.99,5.49

0.71,254.97,6.51

0.71,253.98,4.48

0.71,253.98,5.49

-0.27,253.98,4.48

-0.27,252.99,3.47

-0.27,253.98,5.49

0.71,253.98,3.47

0.71,253.98,7.52

-0.27,253.98,4.48

-0.27,252.99,4.48

0.71,253.98,4.48

-0.27,252.99,4.48

0.71,253.98,5.49

0.71,253.98,4.48

0.71,254.97,6.51

0.71,253.98,5.49

0.71,253.98,4.48

0.71,253.98,4.48

0.71,253.98,3.47

0.71,253.98,5.49

0.71,252.99,4.48

0.71,253.98,5.49

0.71,253.98,4.48

1.69,253.98,5.49

0.71,252.99,4.48

-0.27,253.98,4.48

-0.27,254.97,4.48

0.71,254.97,5.49

1.69,252.99,5.49

0.71,252.99,4.48

1.69,252.99,5.49

1.69,254.97,3.47

0.71,253.98,5.49

0.71,253.98,5.49

0.71,252.99,5.49

-0.27,254.97,6.51

-0.27,253.98,6.51

-0.27,253.98,6.51

1.69,254.97,3.47

0.71,252.99,3.47

0.71,253.98,4.48

-0.27,254.97,5.49

1.69,253.98,6.51

0.71,252.99,5.49

0.71,253.98,4.48

0.71,253.98,3.47

-0.27,252.99,3.47

1.69,254.97,4.48

1.69,253.98,4.48

1.69,254.97,5.49

1.69,253.98,6.51

-0.27,253.98,5.49

0.71,252.99,4.48

1.69,253.98,5.49

2.67,253.98,4.48

1.69,252.99,5.49

1.69,252.99,3.47

-0.27,252.99,1.45

0.71,253.98,4.48

0.71,252.00,4.48

0.71,252.99,5.49

-0.27,254.97,5.49

0.71,253.98,4.48

0.71,253.98,4.48

2.67,252.99,5.49

0.71,252.99,3.47

1.69,252.99,4.48

0.71,252.99,5.49

-0.27,250.02,6.51

0.71,253.98,5.49

1.69,252.99,5.49

0.71,252.99,5.49

0.71,252.99,5.49

0.71,253.98,4.48

0.71,253.98,5.49

1.69,252.99,5.49

-0.27,253.98,6.51

-0.27,252.99,5.49

1.69,252.99,3.47

0.71,253.98,4.48

0.71,252.00,4.48

0.71,252.99,6.51

1.69,252.99,6.51

-0.27,253.98,5.49

0.71,253.98,4.48

0.71,252.99,4.48

2.67,253.98,4.48

0.71,252.99,5.49

0.71,254.97,6.51

0.71,252.99,3.47

0.71,252.99,6.51

1.69,252.99,6.51

1.69,252.99,5.49

0.71,252.00,6.51

0.71,252.99,5.49

-0.27,253.98,4.48

0.71,252.99,4.48

0.71,254.97,7.52

-1.25,256.95,5.49

1.69,254.97,5.49

0.71,251.01,6.51

1.69,254.97,6.51

0.71,253.98,3.47

-0.27,253.98,4.48

1.69,252.99,5.49

0.71,252.99,6.51

1.69,253.98,5.49

1.69,252.99,3.47

0.71,252.99,4.48

-0.27,254.97,5.49

0.71,252.99,4.48

0.71,253.98,4.48

1.69,252.99,5.49

1.69,252.99,6.51

0.71,253.98,4.48

-0.27,252.99,5.49

0.71,254.97,5.49

0.71,252.99,4.48

0.71,254.97,5.49

0.71,253.98,6.51

1.69,252.99,7.52

-0.27,253.98,6.51

0.71,253.98,5.49

0.71,252.99,7.52

0.71,254.97,5.49

0.71,252.99,4.48

-0.27,252.99,4.48

0.71,252.99,4.48

1.69,252.00,6.51

0.71,252.99,5.49

1.69,252.99,6.51

0.71,252.99,3.47

0.71,252.00,4.48

0.71,252.99,3.47

0.71,252.99,5.49

1.69,252.99,3.47

1.69,254.97,4.48

-1.25,251.01,6.51

2.67,254.97,5.49

1.69,252.99,2.46

-0.27,253.98,7.52

-0.27,253.98,4.48

0.71,254.97,4.48

0.71,252.99,5.49

-0.27,253.98,2.46

0.71,254.97,5.49

0.71,253.98,5.49

0.71,253.98,5.49

1.69,252.99,4.48

1.69,252.99,4.48

1.69,252.99,5.49

-0.27,253.98,5.49

0.71,254.97,6.51

-0.27,253.98,5.49

0.71,253.98,5.49

-0.27,253.98,4.48

0.71,252.99,4.48

0.71,252.99,5.49

0.71,254.97,5.49

0.71,252.99,4.48

2.67,252.99,3.47

-0.27,252.99,4.48

-0.27,252.99,4.48

0.71,253.98,4.48

0.71,253.98,3.47

0.71,253.98,5.49

0.71,253.98,4.48

0.71,253.98,5.49

0.71,254.97,8.53

-0.27,252.99,5.49

0.71,253.98,5.49

0.71,252.99,7.52

1.69,253.98,4.48

0.71,253.98,5.49

1.69,252.99,4.48

1.69,252.99,3.47

-0.27,254.97,4.48

0.71,253.98,4.48

1.69,253.98,3.47

0.71,252.00,4.48

1.69,252.00,5.49

0.71,253.98,5.49

0.71,254.97,3.47

1.69,253.98,5.49

0.71,253.98,4.48

-0.27,253.98,6.51

1.69,254.97,5.49

0.71,252.99,6.51

0.71,253.98,3.47

1.69,252.00,6.51

2.67,253.98,5.49

2.67,254.97,4.48

0.71,253.98,3.47

-0.27,253.98,3.47

0.71,253.98,3.47

0.71,252.99,3.47

0.71,252.00,4.48

0.71,252.99,7.52

0.71,252.99,6.51

0.71,253.98,6.51

1.69,253.98,5.49

0.71,253.98,4.48

0.71,253.98,4.48

0.71,252.00,3.47

1.69,253.98,6.51

-0.27,252.99,5.49

0.71,253.98,5.49

1.69,253.98,4.48

1.69,253.98,6.51

0.71,252.99,4.48

0.71,253.98,6.51

-0.27,252.99,4.48

-0.27,253.98,4.48

1.69,253.98,6.51

0.71,253.98,4.48

0.71,253.98,4.48

0.71,253.98,6.51

0.71,252.99,3.47

1.69,253.98,5.49

0.71,253.98,6.51

0.71,253.98,5.49

1.69,252.99,5.49

0.71,252.00,5.49

-0.27,254.97,5.49

0.71,252.99,5.49

-0.27,253.98,4.48

0.71,252.99,3.47

0.71,254.97,4.48

1.69,253.98,5.49

0.71,252.99,5.49

0.71,252.99,4.48

0.71,252.99,7.52

0.71,252.99,5.49

0.71,253.98,4.48

1.69,253.98,4.48

-0.27,254.97,7.52

0.71,253.98,3.47

-0.27,254.97,5.49

0.71,252.99,5.49

-0.27,255.96,5.49

0.71,253.98,5.49

0.71,253.98,4.48

1.69,253.98,4.48

0.71,253.98,4.48

0.71,252.99,3.47

0.71,252.99,5.49

0.71,253.98,6.51

-0.27,254.97,7.52

1.69,252.00,5.49

1.69,255.96,6.51

1.69,253.98,5.49

0.71,253.98,4.48

0.71,252.99,3.47

1.69,252.99,5.49

0.71,253.98,5.49

0.71,252.99,5.49

0.71,252.99,5.49

-0.27,254.97,2.46

0.71,253.98,5.49

0.71,253.98,5.49

-0.27,253.98,4.48

0.71,253.98,5.49

-0.27,252.99,5.49

0.71,252.00,5.49

1.69,253.98,5.49

0.71,253.98,5.49

-0.27,253.98,4.48

1.69,252.99,6.51

0.71,253.98,5.49

0.71,253.98,6.51

1.69,252.99,5.49

1.69,252.99,4.48

0.71,253.98,4.48

0.71,252.99,4.48

1.69,253.98,3.47

1.69,253.98,4.48

0.71,252.99,6.51

0.71,253.98,7.52

-0.27,254.97,4.48

-0.27,253.98,6.51

2.67,253.98,6.51

0.71,252.99,3.47

1.69,254.97,4.48

0.71,253.98,5.49

2.67,253.98,4.48

0.71,252.99,3.47

0.71,253.98,4.48

-0.27,253.98,5.49

1.69,253.98,3.47

0.71,252.99,4.48

1.69,253.98,5.49

0.71,253.98,6.51

0.71,254.97,4.48

1.69,252.99,4.48

1.69,252.99,5.49

5.61,253.98,4.48

-2.23,254.97,3.47

-0.27,254.97,0.44

-5.17,261.90,1.45

-7.13,259.92,-0.57

-11.05,263.88,5.49

-14.98,257.94,3.47

-25.76,263.88,9.54

-15.96,282.69,7.52

-15.96,290.61,-4.61

-24.78,250.02,-10.67

-63.01,275.76,11.56

-62.03,282.69,11.56

-50.27,244.08,10.55

-48.31,222.30,6.51

-77.72,223.29,64.08

-61.05,233.19,12.57

-83.60,221.31,29.74

-76.74,219.33,9.54

-100.27,232.20,24.69

-99.29,230.22,26.71

-120.86,225.27,30.75

-106.15,217.35,15.60

-111.05,224.28,11.56

-113.99,236.16,1.45

-126.74,246.06,1.45

-163.01,255.96,31.76

-144.38,235.17,24.69

-115.95,179.73,-8.65

-133.60,219.33,-62.18

-113.01,156.95,25.70

-233.60,104.48,58.02

-143.40,204.48,-28.85

-198.31,209.43,29.74

-176.74,177.75,4.48

-169.87,143.09,3.47

-181.64,145.07,1.45

-198.31,158.93,0.44

-219.87,189.63,6.51

-244.38,139.13,-45.01

-205.17,159.92,-6.63

-208.11,206.46,-25.82

-230.66,118.34,-6.63

-241.44,106.46,-9.66

-234.58,92.60,-13.70

-230.66,89.63,-14.71

-229.68,86.66,-16.73

-234.58,81.71,-23.80

-240.46,68.84,-19.76

-244.38,63.89,-25.82

-247.32,65.87,-28.85

-249.28,63.89,-27.84

-255.17,50.03,-28.85

-247.32,44.09,-24.81

-253.21,40.13,-27.84

-255.17,53.99,-33.90

-262.03,39.14,-28.85

-258.11,31.22,-19.76

-251.25,24.29,-10.67

-237.52,23.30,-8.65

-232.62,24.29,-9.66

-240.46,13.40,-12.69

-246.34,16.37,-12.69

-263.99,11.42,-9.66

-265.95,14.39,-12.69

-268.89,3.49,-13.70

-265.95,-2.45,-13.70

-256.15,-10.37,-13.70

-247.32,-9.38,-9.66

-248.30,-9.38,-14.71

-275.75,0.52,-14.71

-257.13,-10.37,-10.67

-252.23,-7.40,-15.72

-251.25,-0.47,-13.70

-253.21,3.49,-13.70

-252.23,-5.42,-10.67

-232.62,7.46,-10.67

-251.25,-1.46,-10.67

-258.11,4.48,-13.70

-250.26,5.48,-13.70

-254.19,6.47,-13.70

-250.26,7.46,-18.75

-248.30,14.39,-12.69

-250.26,9.44,-12.69

-264.97,8.45,-16.73

-332.62,39.14,3.47

-247.32,4.48,-1.58

-257.13,29.24,-23.80

-249.28,-3.44,-11.68

-251.25,18.35,-9.66

-249.28,16.37,-5.62

-253.21,14.39,-6.63

-252.23,18.35,-9.66

-251.25,19.34,-15.72

-255.17,15.38,-17.74

-254.19,14.39,-12.69

-252.23,19.34,-15.72

-252.23,10.43,-8.65

-252.23,18.35,-12.69

-251.25,17.36,-9.66

-253.21,21.32,-10.67

-254.19,14.39,-11.68

-253.21,15.38,-10.67

-253.21,15.38,-10.67

-252.23,14.39,-9.66

-252.23,17.36,-14.71

-253.21,13.40,-10.67

-255.17,13.40,-6.63

-252.23,12.41,-12.69

-255.17,11.42,-12.69

-253.21,10.43,-12.69

-253.21,11.42,-12.69

-254.19,11.42,-10.67

-253.21,8.45,-12.69

-252.23,10.43,-10.67

-252.23,9.44,-16.73

-254.19,7.46,-10.67

-253.21,7.46,-12.69

-254.19,10.43,-10.67

-254.19,7.46,-16.73

-254.19,7.46,-12.69

-253.21,4.48,-11.68

-254.19,7.46,-15.72

-255.17,8.45,-11.68

-254.19,3.49,-10.67

-253.21,6.47,-9.66

-253.21,7.46,-9.66

-254.19,7.46,-8.65

-253.21,6.47,-9.66

-255.17,6.47,-9.66

-254.19,6.47,-7.64

-252.23,4.48,-8.65

-256.15,6.47,-8.65

-250.26,4.48,-7.64

-255.17,5.48,-8.65

-254.19,3.49,-8.65

-255.17,4.48,-9.66

-253.21,2.50,-6.63

-254.19,2.50,-6.63

-256.15,6.47,-4.61

-252.23,5.48,-3.60

-253.21,3.49,-3.60

-253.21,4.48,-3.60

-254.19,4.48,-4.61

-254.19,4.48,-3.60

-255.17,4.48,-4.61

-253.21,3.49,-3.60

-255.17,5.48,-3.60

-254.19,4.48,-1.58

-254.19,5.48,-2.59

-254.19,5.48,-1.58

-255.17,3.49,-2.59

-255.17,5.48,-2.59

-254.19,4.48,-1.58

-254.19,2.50,-1.58

-253.21,3.49,-2.59

-253.21,4.48,-1.58

-253.21,3.49,-2.59

-254.19,5.48,-0.57

-255.17,5.48,-1.58

-254.19,4.48,-1.58

-254.19,3.49,-3.60

-254.19,5.48,-1.58

-254.19,3.49,-1.58

-252.23,3.49,-0.57

-254.19,3.49,-2.59

-253.21,4.48,-1.58

-253.21,4.48,-2.59

-253.21,4.48,-2.59

-253.21,4.48,-2.59

-255.17,4.48,-0.57

-254.19,5.48,-0.57

-254.19,4.48,-1.58

-253.21,3.49,-1.58

-254.19,3.49,-0.57

-253.21,4.48,-1.58

-253.21,4.48,-1.58

-254.19,3.49,-1.58

-252.23,2.50,-2.59

-254.19,3.49,-2.59

-254.19,2.50,-3.60

-253.21,2.50,-2.59

-254.19,5.48,-0.57

-252.23,4.48,-2.59

-254.19,1.51,-0.57

-255.17,3.49,-3.60

-253.21,4.48,-2.59

-255.17,4.48,-0.57

-255.17,4.48,-2.59

-253.21,3.49,-2.59

-253.21,3.49,-0.57

-255.17,3.49,-2.59

-254.19,5.48,-2.59

-253.21,4.48,-2.59

-255.17,4.48,-3.60

-253.21,3.49,-2.59

-254.19,5.48,-1.58

-254.19,5.48,-1.58

-252.23,3.49,-2.59

-253.21,4.48,-2.59

-254.19,4.48,-1.58

-254.19,5.48,-1.58

-253.21,3.49,-1.58

-254.19,4.48,-2.59

-253.21,4.48,-2.59

-253.21,5.48,-1.58

-255.17,4.48,-1.58

-254.19,4.48,-1.58

-255.17,3.49,-1.58

-254.19,4.48,-2.59

-253.21,2.50,-1.58

-255.17,4.48,-0.57

-254.19,5.48,-1.58

-253.21,4.48,-1.58

-255.17,2.50,-1.58

-253.21,5.48,-2.59

-252.23,4.48,-1.58

-254.19,2.50,2.46

-254.19,3.49,-0.57

-253.21,5.48,0.44

-253.21,4.48,-0.57

-256.15,3.49,-1.58

-253.21,5.48,-0.57

-254.19,3.49,0.44

-255.17,3.49,0.44

-255.17,4.48,-0.57

-254.19,3.49,0.44

-254.19,2.50,-0.57

-253.21,2.50,-0.57

-254.19,5.48,0.44

-254.19,4.48,1.45

-253.21,3.49,0.44

-253.21,2.50,-0.57

-255.17,3.49,1.45

-252.23,4.48,-1.58

-254.19,4.48,-1.58

-254.19,4.48,-0.57

-255.17,3.49,-0.57

-254.19,3.49,0.44

-254.19,4.48,-0.57

-254.19,4.48,-0.57

-254.19,4.48,1.45

-254.19,4.48,-0.57

-253.21,3.49,-0.57

-254.19,3.49,-1.58

-254.19,5.48,-0.57

-254.19,4.48,-0.57

-255.17,4.48,0.44

-253.21,3.49,-0.57

-254.19,3.49,-0.57

-254.19,4.48,-0.57

-254.19,4.48,0.44

-254.19,3.49,-0.57

-253.21,3.49,-1.58

-254.19,3.49,-0.57

-254.19,3.49,0.44

-254.19,3.49,-0.57

-254.19,5.48,1.45

-254.19,3.49,-1.58

-253.21,4.48,-1.58

-254.19,4.48,-0.57

-253.21,4.48,0.44

-254.19,3.49,0.44

-254.19,3.49,-1.58

-254.19,2.50,-1.58

-252.23,4.48,0.44

-252.23,4.48,1.45

-255.17,4.48,-1.58

-252.23,5.48,3.47

-255.17,2.50,0.44

-253.21,4.48,1.45

-255.17,3.49,-4.61

-253.21,4.48,0.44

-252.23,3.49,-0.57

-254.19,4.48,-3.60

-254.19,1.51,-3.60

-256.15,3.49,-2.59

-253.21,2.50,-2.59

-254.19,1.51,-2.59

-253.21,2.50,-2.59

-255.17,3.49,-0.57

-254.19,3.49,-2.59

-253.21,1.51,-2.59

-256.15,3.49,-3.60

-253.21,2.50,-2.59

-254.19,3.49,-2.59

-254.19,1.51,-2.59

-254.19,2.50,-4.61

-254.19,2.50,-2.59

-254.19,2.50,-2.59

-253.21,2.50,-2.59

-253.21,1.51,-2.59

-254.19,1.51,-3.60

-256.15,2.50,-1.58

-253.21,3.49,-3.60

-253.21,3.49,-2.59

-254.19,3.49,-2.59

-255.17,3.49,-4.61

-252.23,5.48,-3.60

-254.19,3.49,-3.60

-254.19,4.48,-2.59

-257.13,1.51,-2.59

-256.15,4.48,0.44

-251.25,7.46,-2.59

-252.23,7.46,-2.59

-254.19,6.47,-2.59

-254.19,8.45,-5.62

-252.23,5.48,-3.60

-254.19,6.47,-3.60

-255.17,6.47,-4.61

-254.19,6.47,-7.64

-254.19,6.47,-3.60

-253.21,4.48,-1.58

-255.17,6.47,-4.61

-254.19,4.48,-5.62

-253.21,6.47,-4.61

-254.19,4.48,-1.58

-254.19,5.48,-2.59

-252.23,7.46,-2.59

-254.19,4.48,-2.59

-253.21,6.47,-2.59

-253.21,7.46,-3.60

-253.21,6.47,-2.59

-253.21,5.48,-2.59

-253.21,5.48,-1.58

-254.19,7.46,-2.59

-254.19,4.48,-3.60

-254.19,6.47,-2.59

-254.19,5.48,-1.58

-253.21,6.47,-1.58

-254.19,5.48,-1.58

-254.19,5.48,-1.58

-254.19,6.47,-3.60

-254.19,4.48,-1.58

-253.21,5.48,-1.58

-255.17,6.47,-0.57

-254.19,4.48,-2.59

-253.21,4.48,-1.58

-253.21,4.48,-2.59

-253.21,6.47,-0.57

-254.19,4.48,-0.57

-254.19,6.47,-2.59

-255.17,5.48,-1.58

-254.19,5.48,-3.60

-254.19,4.48,-3.60

-255.17,5.48,-2.59

-255.17,5.48,-2.59

-255.17,6.47,-0.57

-254.19,5.48,-1.58

-254.19,5.48,-1.58

-253.21,4.48,-2.59

-254.19,5.48,-3.60

-254.19,4.48,-3.60

-254.19,6.47,-1.58

-253.21,5.48,-1.58

-255.17,5.48,-1.58

-254.19,6.47,-3.60

